37502 104840
0 29107 2000000000
0 29101 2000000000
0 29095 2000000000
0 29089 2000000000
0 29083 2000000000
0 29077 2000000000
0 29071 2000000000
0 29065 2000000000
0 29059 2000000000
0 29053 2000000000
0 29047 2000000000
0 29041 2000000000
0 29035 2000000000
0 29029 2000000000
0 29023 2000000000
0 29017 2000000000
0 29011 2000000000
0 29005 2000000000
0 28999 2000000000
0 28993 2000000000
0 28987 2000000000
0 28981 2000000000
0 28975 2000000000
0 28969 2000000000
0 28963 2000000000
0 28957 2000000000
0 28951 2000000000
0 28945 2000000000
0 28939 2000000000
0 28933 2000000000
0 28927 2000000000
0 28921 2000000000
0 28915 2000000000
0 28909 2000000000
0 28903 2000000000
0 28897 2000000000
0 28891 2000000000
0 28885 2000000000
0 28879 2000000000
0 28873 2000000000
0 28867 2000000000
0 28861 2000000000
0 28855 2000000000
0 28849 2000000000
0 28843 2000000000
0 28837 2000000000
0 28831 2000000000
0 28825 2000000000
0 28819 2000000000
0 28813 2000000000
0 28807 2000000000
0 28801 2000000000
0 28795 2000000000
0 28789 2000000000
0 28783 2000000000
0 28777 2000000000
0 28771 2000000000
0 28765 2000000000
0 28759 2000000000
0 28753 2000000000
0 28747 2000000000
0 28741 2000000000
0 28735 2000000000
0 28729 2000000000
0 28723 2000000000
0 28717 2000000000
0 28711 2000000000
0 28705 2000000000
0 28699 2000000000
0 28693 2000000000
0 28687 2000000000
0 28681 2000000000
0 28675 2000000000
0 28669 2000000000
0 28663 2000000000
0 28657 2000000000
0 28651 2000000000
0 28645 2000000000
0 28639 2000000000
0 28633 2000000000
0 28627 2000000000
0 28621 2000000000
0 28615 2000000000
0 28609 2000000000
0 28603 2000000000
0 28597 2000000000
0 28591 2000000000
0 28585 2000000000
0 28579 2000000000
0 28573 2000000000
0 28567 2000000000
0 28561 2000000000
0 28555 2000000000
0 28549 2000000000
0 28543 2000000000
0 28537 2000000000
0 28531 2000000000
0 28525 2000000000
0 28519 2000000000
0 28513 2000000000
0 28507 2000000000
0 28501 2000000000
0 28495 2000000000
0 28489 2000000000
0 28483 2000000000
0 28477 2000000000
0 28471 2000000000
0 28465 2000000000
0 28459 2000000000
0 28453 2000000000
0 28447 2000000000
0 28441 2000000000
0 28435 2000000000
0 28429 2000000000
0 28423 2000000000
0 28417 2000000000
0 28411 2000000000
0 28405 2000000000
0 28399 2000000000
0 28393 2000000000
0 28387 2000000000
0 28381 2000000000
0 28375 2000000000
0 28369 2000000000
0 28363 2000000000
0 28357 2000000000
0 28351 2000000000
0 28345 2000000000
0 28339 2000000000
0 28333 2000000000
0 28327 2000000000
0 28321 2000000000
0 28315 2000000000
0 28309 2000000000
0 28303 2000000000
0 28297 2000000000
0 28291 2000000000
0 28285 2000000000
0 28279 2000000000
0 28273 2000000000
0 28267 2000000000
0 28261 2000000000
0 28255 2000000000
0 28249 2000000000
0 28243 2000000000
0 28237 2000000000
0 28231 2000000000
0 28225 2000000000
0 28219 2000000000
0 28213 2000000000
0 28207 2000000000
0 28201 2000000000
0 28195 2000000000
0 28189 2000000000
0 28183 2000000000
0 28177 2000000000
0 28171 2000000000
0 28165 2000000000
0 28159 2000000000
0 28153 2000000000
0 28147 2000000000
0 28141 2000000000
0 28135 2000000000
0 28129 2000000000
0 28123 2000000000
0 28117 2000000000
0 28111 2000000000
0 28105 2000000000
0 28099 2000000000
0 28093 2000000000
0 28087 2000000000
0 28081 2000000000
0 28075 2000000000
0 28069 2000000000
0 28063 2000000000
0 28057 2000000000
0 28051 2000000000
0 28045 2000000000
0 28039 2000000000
0 28033 2000000000
0 28027 2000000000
0 28021 2000000000
0 28015 2000000000
0 28009 2000000000
0 28003 2000000000
0 27997 2000000000
0 27991 2000000000
0 27985 2000000000
0 27979 2000000000
0 27973 2000000000
0 27967 2000000000
0 27961 2000000000
0 27955 2000000000
0 27949 2000000000
0 27943 2000000000
0 27937 2000000000
0 27931 2000000000
0 27925 2000000000
0 27919 2000000000
0 27913 2000000000
0 27907 2000000000
0 27901 2000000000
0 27895 2000000000
0 27889 2000000000
0 27883 2000000000
0 27877 2000000000
0 27871 2000000000
0 27865 2000000000
0 27859 2000000000
0 27853 2000000000
0 27847 2000000000
0 27841 2000000000
0 27835 2000000000
0 27829 2000000000
0 27823 2000000000
0 27817 2000000000
0 27811 2000000000
0 27805 2000000000
0 27799 2000000000
0 27793 2000000000
0 27787 2000000000
0 27781 2000000000
0 27775 2000000000
0 27769 2000000000
0 27763 2000000000
0 27757 2000000000
0 27751 2000000000
0 27745 2000000000
0 27739 2000000000
0 27733 2000000000
0 27727 2000000000
0 27721 2000000000
0 27715 2000000000
0 27709 2000000000
0 27703 2000000000
0 27697 2000000000
0 27691 2000000000
0 27685 2000000000
0 27679 2000000000
0 27673 2000000000
0 27667 2000000000
0 27661 2000000000
0 27655 2000000000
0 27649 2000000000
0 27643 2000000000
0 27637 2000000000
0 27631 2000000000
0 27625 2000000000
0 27619 2000000000
0 27613 2000000000
0 27607 2000000000
0 27601 2000000000
0 27595 2000000000
0 27589 2000000000
0 27583 2000000000
0 27577 2000000000
0 27571 2000000000
0 27565 2000000000
0 27559 2000000000
0 27553 2000000000
0 27547 2000000000
0 27541 2000000000
0 27535 2000000000
0 27529 2000000000
0 27523 2000000000
0 27517 2000000000
0 27511 2000000000
0 27505 2000000000
0 27499 2000000000
0 27493 2000000000
0 27487 2000000000
0 27481 2000000000
0 27475 2000000000
0 27469 2000000000
0 27463 2000000000
0 27457 2000000000
0 27451 2000000000
0 27445 2000000000
0 27439 2000000000
0 27433 2000000000
0 27427 2000000000
0 27421 2000000000
0 27415 2000000000
0 27409 2000000000
0 27403 2000000000
0 27397 2000000000
0 27391 2000000000
0 27385 2000000000
0 27379 2000000000
0 27373 2000000000
0 27367 2000000000
0 27361 2000000000
0 27355 2000000000
0 27349 2000000000
0 27343 2000000000
0 27337 2000000000
0 27331 2000000000
0 27325 2000000000
0 27319 2000000000
0 27313 2000000000
0 27307 2000000000
0 27301 2000000000
0 27295 2000000000
0 27289 2000000000
0 27283 2000000000
0 27277 2000000000
0 27271 2000000000
0 27265 2000000000
0 27259 2000000000
0 27253 2000000000
0 27247 2000000000
0 27241 2000000000
0 27235 2000000000
0 27229 2000000000
0 27223 2000000000
0 27217 2000000000
0 27211 2000000000
0 27205 2000000000
0 27199 2000000000
0 27193 2000000000
0 27187 2000000000
0 27181 2000000000
0 27175 2000000000
0 27169 2000000000
0 27163 2000000000
0 27157 2000000000
0 27151 2000000000
0 27145 2000000000
0 27139 2000000000
0 27133 2000000000
0 27127 2000000000
0 27121 2000000000
0 27115 2000000000
0 27109 2000000000
0 27103 2000000000
0 27097 2000000000
0 27091 2000000000
0 27085 2000000000
0 27079 2000000000
0 27073 2000000000
0 27067 2000000000
0 27061 2000000000
0 27055 2000000000
0 27049 2000000000
0 27043 2000000000
0 27037 2000000000
0 27031 2000000000
0 27025 2000000000
0 27019 2000000000
0 27013 2000000000
0 27007 2000000000
0 27001 2000000000
0 26995 2000000000
0 26989 2000000000
0 26983 2000000000
0 26977 2000000000
0 26971 2000000000
0 26965 2000000000
0 26959 2000000000
0 26953 2000000000
0 26947 2000000000
0 26941 2000000000
0 26935 2000000000
0 26929 2000000000
0 26923 2000000000
0 26917 2000000000
0 26911 2000000000
0 26905 2000000000
0 26899 2000000000
0 26893 2000000000
0 26887 2000000000
0 26881 2000000000
0 26875 2000000000
0 26869 2000000000
0 26863 2000000000
0 26857 2000000000
0 26851 2000000000
0 26845 2000000000
0 26839 2000000000
0 26833 2000000000
0 26827 2000000000
0 26821 2000000000
0 26815 2000000000
0 26809 2000000000
0 26803 2000000000
0 26797 2000000000
0 26791 2000000000
0 26785 2000000000
0 26779 2000000000
0 26773 2000000000
0 26767 2000000000
0 26761 2000000000
0 26755 2000000000
0 26749 2000000000
0 26743 2000000000
0 26737 2000000000
0 26731 2000000000
0 26725 2000000000
0 26719 2000000000
0 26713 2000000000
0 26707 2000000000
0 26701 2000000000
0 26695 2000000000
0 26689 2000000000
0 26683 2000000000
0 26677 2000000000
0 26671 2000000000
0 26665 2000000000
0 26659 2000000000
0 26653 2000000000
0 26647 2000000000
0 26641 2000000000
0 26635 2000000000
0 26629 2000000000
0 26623 2000000000
0 26617 2000000000
0 26611 2000000000
0 26605 2000000000
0 26599 2000000000
0 26593 2000000000
0 26587 2000000000
0 26581 2000000000
0 26575 2000000000
0 26569 2000000000
0 26563 2000000000
0 26557 2000000000
0 26551 2000000000
0 26545 2000000000
0 26539 2000000000
0 26533 2000000000
0 26527 2000000000
0 26521 2000000000
0 26515 2000000000
0 26509 2000000000
0 26503 2000000000
0 26497 2000000000
0 26491 2000000000
0 26485 2000000000
0 26479 2000000000
0 26473 2000000000
0 26467 2000000000
0 26461 2000000000
0 26455 2000000000
0 26449 2000000000
0 26443 2000000000
0 26437 2000000000
0 26431 2000000000
0 26425 2000000000
0 26419 2000000000
0 26413 2000000000
0 26407 2000000000
0 26401 2000000000
0 26395 2000000000
0 26389 2000000000
0 26383 2000000000
0 26377 2000000000
0 26371 2000000000
0 26365 2000000000
0 26359 2000000000
0 26353 2000000000
0 26347 2000000000
0 26341 2000000000
0 26335 2000000000
0 26329 2000000000
0 26323 2000000000
0 26317 2000000000
0 26311 2000000000
0 26305 2000000000
0 26299 2000000000
0 26293 2000000000
0 26287 2000000000
0 26281 2000000000
0 26275 2000000000
0 26269 2000000000
0 26263 2000000000
0 26257 2000000000
0 26251 2000000000
0 26245 2000000000
0 26239 2000000000
0 26233 2000000000
0 26227 2000000000
0 26221 2000000000
0 26215 2000000000
0 26209 2000000000
0 26203 2000000000
0 26197 2000000000
0 26191 2000000000
0 26185 2000000000
0 26179 2000000000
0 26173 2000000000
0 26167 2000000000
0 26161 2000000000
0 26155 2000000000
0 26149 2000000000
0 26143 2000000000
0 26137 2000000000
0 26131 2000000000
0 26125 2000000000
0 26119 2000000000
0 26113 2000000000
0 26107 2000000000
0 26101 2000000000
0 26095 2000000000
0 26089 2000000000
0 26083 2000000000
0 26077 2000000000
0 26071 2000000000
0 26065 2000000000
0 26059 2000000000
0 26053 2000000000
0 26047 2000000000
0 26041 2000000000
0 26035 2000000000
0 26029 2000000000
0 26023 2000000000
0 26017 2000000000
0 26011 2000000000
0 26005 2000000000
0 25999 2000000000
0 25993 2000000000
0 25987 2000000000
0 25981 2000000000
0 25975 2000000000
0 25969 2000000000
0 25963 2000000000
0 25957 2000000000
0 25951 2000000000
0 25945 2000000000
0 25939 2000000000
0 25933 2000000000
0 25927 2000000000
0 25921 2000000000
0 25915 2000000000
0 25909 2000000000
0 25903 2000000000
0 25897 2000000000
0 25891 2000000000
0 25885 2000000000
0 25879 2000000000
0 25873 2000000000
0 25867 2000000000
0 25861 2000000000
0 25855 2000000000
0 25849 2000000000
0 25843 2000000000
0 25837 2000000000
0 25831 2000000000
0 25825 2000000000
0 25819 2000000000
0 25813 2000000000
0 25807 2000000000
0 25801 2000000000
0 25795 2000000000
0 25789 2000000000
0 25783 2000000000
0 25777 2000000000
0 25771 2000000000
0 25765 2000000000
0 25759 2000000000
0 25753 2000000000
0 25747 2000000000
0 25741 2000000000
0 25735 2000000000
0 25729 2000000000
0 25723 2000000000
0 25717 2000000000
0 25711 2000000000
0 25705 2000000000
0 25699 2000000000
0 25693 2000000000
0 25687 2000000000
0 25681 2000000000
0 25675 2000000000
0 25669 2000000000
0 25663 2000000000
0 25657 2000000000
0 25651 2000000000
0 25645 2000000000
0 25639 2000000000
0 25633 2000000000
0 25627 2000000000
0 25621 2000000000
0 25615 2000000000
0 25609 2000000000
0 25603 2000000000
0 25597 2000000000
0 25591 2000000000
0 25585 2000000000
0 25579 2000000000
0 25573 2000000000
0 25567 2000000000
0 25561 2000000000
0 25555 2000000000
0 25549 2000000000
0 25543 2000000000
0 25537 2000000000
0 25531 2000000000
0 25525 2000000000
0 25519 2000000000
0 25513 2000000000
0 25507 2000000000
0 25501 2000000000
0 25495 2000000000
0 25489 2000000000
0 25483 2000000000
0 25477 2000000000
0 25471 2000000000
0 25465 2000000000
0 25459 2000000000
0 25453 2000000000
0 25447 2000000000
0 25441 2000000000
0 25435 2000000000
0 25429 2000000000
0 25423 2000000000
0 25417 2000000000
0 25411 2000000000
0 25405 2000000000
0 25399 2000000000
0 25393 2000000000
0 25387 2000000000
0 25381 2000000000
0 25375 2000000000
0 25369 2000000000
0 25363 2000000000
0 25357 2000000000
0 25351 2000000000
0 25345 2000000000
0 25339 2000000000
0 25333 2000000000
0 25327 2000000000
0 25321 2000000000
0 25315 2000000000
0 25309 2000000000
0 25303 2000000000
0 25297 2000000000
0 25291 2000000000
0 25285 2000000000
0 25279 2000000000
0 25273 2000000000
0 25267 2000000000
0 25261 2000000000
0 25255 2000000000
0 25249 2000000000
0 25243 2000000000
0 25237 2000000000
0 25231 2000000000
0 25225 2000000000
0 25219 2000000000
0 25213 2000000000
0 25207 2000000000
0 25201 2000000000
0 25195 2000000000
0 25189 2000000000
0 25183 2000000000
0 25177 2000000000
0 25171 2000000000
0 25165 2000000000
0 25159 2000000000
0 25153 2000000000
0 25147 2000000000
0 25141 2000000000
0 25135 2000000000
0 25129 2000000000
0 25123 2000000000
0 25117 2000000000
0 25111 2000000000
0 25105 2000000000
0 25099 2000000000
0 25093 2000000000
0 25087 2000000000
0 25081 2000000000
0 25075 2000000000
0 25069 2000000000
0 25063 2000000000
0 25057 2000000000
0 25051 2000000000
0 25045 2000000000
0 25039 2000000000
0 25033 2000000000
0 25027 2000000000
0 25021 2000000000
0 25015 2000000000
0 25009 2000000000
0 25003 2000000000
0 24997 2000000000
0 24991 2000000000
0 24985 2000000000
0 24979 2000000000
0 24973 2000000000
0 24967 2000000000
0 24961 2000000000
0 24955 2000000000
0 24949 2000000000
0 24943 2000000000
0 24937 2000000000
0 24931 2000000000
0 24925 2000000000
0 24919 2000000000
0 24913 2000000000
0 24907 2000000000
0 24901 2000000000
0 24895 2000000000
0 24889 2000000000
0 24883 2000000000
0 24877 2000000000
0 24871 2000000000
0 24865 2000000000
0 24859 2000000000
0 24853 2000000000
0 24847 2000000000
0 24841 2000000000
0 24835 2000000000
0 24829 2000000000
0 24823 2000000000
0 24817 2000000000
0 24811 2000000000
0 24805 2000000000
0 24799 2000000000
0 24793 2000000000
0 24787 2000000000
0 24781 2000000000
0 24775 2000000000
0 24769 2000000000
0 24763 2000000000
0 24757 2000000000
0 24751 2000000000
0 24745 2000000000
0 24739 2000000000
0 24733 2000000000
0 24727 2000000000
0 24721 2000000000
0 24715 2000000000
0 24709 2000000000
0 24703 2000000000
0 24697 2000000000
0 24691 2000000000
0 24685 2000000000
0 24679 2000000000
0 24673 2000000000
0 24667 2000000000
0 24661 2000000000
0 24655 2000000000
0 24649 2000000000
0 24643 2000000000
0 24637 2000000000
0 24631 2000000000
0 24625 2000000000
0 24619 2000000000
0 24613 2000000000
0 24607 2000000000
0 24601 2000000000
0 24595 2000000000
0 24589 2000000000
0 24583 2000000000
0 24577 2000000000
0 24571 2000000000
0 24565 2000000000
0 24559 2000000000
0 24553 2000000000
0 24547 2000000000
0 24541 2000000000
0 24535 2000000000
0 24529 2000000000
0 24523 2000000000
0 24517 2000000000
0 24511 2000000000
0 24505 2000000000
0 24499 2000000000
0 24493 2000000000
0 24487 2000000000
0 24481 2000000000
0 24475 2000000000
0 24469 2000000000
0 24463 2000000000
0 24457 2000000000
0 24451 2000000000
0 24445 2000000000
0 24439 2000000000
0 24433 2000000000
0 24427 2000000000
0 24421 2000000000
0 24415 2000000000
0 24409 2000000000
0 24403 2000000000
0 24397 2000000000
0 24391 2000000000
0 24385 2000000000
0 24379 2000000000
0 24373 2000000000
0 24367 2000000000
0 24361 2000000000
0 24355 2000000000
0 24349 2000000000
0 24343 2000000000
0 24337 2000000000
0 24331 2000000000
0 24325 2000000000
0 24319 2000000000
0 24313 2000000000
0 24307 2000000000
0 24301 2000000000
0 24295 2000000000
0 24289 2000000000
0 24283 2000000000
0 24277 2000000000
0 24271 2000000000
0 24265 2000000000
0 24259 2000000000
0 24253 2000000000
0 24247 2000000000
0 24241 2000000000
0 24235 2000000000
0 24229 2000000000
0 24223 2000000000
0 24217 2000000000
0 24211 2000000000
0 24205 2000000000
0 24199 2000000000
0 24193 2000000000
0 24187 2000000000
0 24181 2000000000
0 24175 2000000000
0 24169 2000000000
0 24163 2000000000
0 24157 2000000000
0 24151 2000000000
0 24145 2000000000
0 24139 2000000000
0 24133 2000000000
0 24127 2000000000
0 24121 2000000000
0 24115 2000000000
0 24109 2000000000
0 24103 2000000000
0 24097 2000000000
0 24091 2000000000
0 24085 2000000000
0 24079 2000000000
0 24073 2000000000
0 24067 2000000000
0 24061 2000000000
0 24055 2000000000
0 24049 2000000000
0 24043 2000000000
0 24037 2000000000
0 24031 2000000000
0 24025 2000000000
0 24019 2000000000
0 24013 2000000000
0 24007 2000000000
0 24001 2000000000
0 23995 2000000000
0 23989 2000000000
0 23983 2000000000
0 23977 2000000000
0 23971 2000000000
0 23965 2000000000
0 23959 2000000000
0 23953 2000000000
0 23947 2000000000
0 23941 2000000000
0 23935 2000000000
0 23929 2000000000
0 23923 2000000000
0 23917 2000000000
0 23911 2000000000
0 23905 2000000000
0 23899 2000000000
0 23893 2000000000
0 23887 2000000000
0 23881 2000000000
0 23875 2000000000
0 23869 2000000000
0 23863 2000000000
0 23857 2000000000
0 23851 2000000000
0 23845 2000000000
0 23839 2000000000
0 23833 2000000000
0 23827 2000000000
0 23821 2000000000
0 23815 2000000000
0 23809 2000000000
0 23803 2000000000
0 23797 2000000000
0 23791 2000000000
0 23785 2000000000
0 23779 2000000000
0 23773 2000000000
0 23767 2000000000
0 23761 2000000000
0 23755 2000000000
0 23749 2000000000
0 23743 2000000000
0 23737 2000000000
0 23731 2000000000
0 23725 2000000000
0 23719 2000000000
0 23713 2000000000
0 23707 2000000000
0 23701 2000000000
0 23695 2000000000
0 23689 2000000000
0 23683 2000000000
0 23677 2000000000
0 23671 2000000000
0 23665 2000000000
0 23659 2000000000
0 23653 2000000000
0 23647 2000000000
0 23641 2000000000
0 23635 2000000000
0 23629 2000000000
0 23623 2000000000
0 23617 2000000000
0 23611 2000000000
0 23605 2000000000
0 23599 2000000000
0 23593 2000000000
0 23587 2000000000
0 23581 2000000000
0 23575 2000000000
0 23569 2000000000
0 23563 2000000000
0 23557 2000000000
0 23551 2000000000
0 23545 2000000000
0 23539 2000000000
0 23533 2000000000
0 23527 2000000000
0 23521 2000000000
0 23515 2000000000
0 23509 2000000000
0 23503 2000000000
0 23497 2000000000
0 23491 2000000000
0 23485 2000000000
0 23479 2000000000
0 23473 2000000000
0 23467 2000000000
0 23461 2000000000
0 23455 2000000000
0 23449 2000000000
0 23443 2000000000
0 23437 2000000000
0 23431 2000000000
0 23425 2000000000
0 23419 2000000000
0 23413 2000000000
0 23407 2000000000
0 23401 2000000000
0 23395 2000000000
0 23389 2000000000
0 23383 2000000000
0 23377 2000000000
0 23371 2000000000
0 23365 2000000000
0 23359 2000000000
0 23353 2000000000
0 23347 2000000000
0 23341 2000000000
0 23335 2000000000
0 23329 2000000000
0 23323 2000000000
0 23317 2000000000
0 23311 2000000000
0 23305 2000000000
0 23299 2000000000
0 23293 2000000000
